# Time  Perpendicularity_Metric
0.642488 0.212275
0.64251 0.212275
0.642533 0.212275
0.642555 0.212275
0.642578 0.212275
0.6426 0.212275
0.642623 0.212275
0.642645 0.212275
0.642668 0.212275
0.64269 0.212275
0.642713 0.212275
0.642735 0.212275
0.642758 0.212275
0.64278 0.212275
0.642803 0.212275
0.642825 0.212275
0.642848 0.212275
0.64287 0.212275
0.642893 0.212275
0.642915 0.212275
0.642938 0.212275
0.64296 0.212275
0.642983 0.212275
0.643005 0.212275
0.643028 0.212275
0.64305 0.212275
0.643073 0.212275
0.643095 0.212275
0.643118 0.212275
0.64314 0.212275
0.643163 0.212275
0.643185 0.212275
0.643208 0.212275
0.64323 0.212275
0.643253 0.212275
0.643275 0.212275
0.643298 0.212275
0.64332 0.212275
0.643343 0.212275
0.643365 0.212275
0.643388 0.212275
0.64341 0.212275
0.643433 0.212275
0.643455 0.212275
0.643478 0.212275
0.6435 0.212275
0.643523 0.212275
0.643545 0.212275
0.643568 0.212275
0.64359 0.212275
0.643613 0.212275
0.643635 0.212275
0.643658 0.212275
0.64368 0.212275
0.643703 0.212275
0.643725 0.212275
0.643748 0.212275
0.64377 0.212275
0.643793 0.212275
0.643815 0.212275
0.643838 0.212275
0.64386 0.212275
0.643883 0.212275
0.643905 0.212275
0.643928 0.212275
0.64395 0.212275
0.643973 0.212275
0.643995 0.212275
0.644018 0.212275
0.64404 0.212275
0.644063 0.212275
0.644085 0.212275
0.644108 0.212275
0.64413 0.212275
0.644153 0.212275
0.644175 0.212275
0.644198 0.212275
0.64422 0.212275
0.644243 0.212275
0.644265 0.212275
0.644288 0.212275
0.64431 0.212275
0.644333 0.212275
0.644355 0.212275
0.644378 0.212275
0.6444 0.212275
0.644423 0.212275
0.644445 0.212275
0.644468 0.212275
0.64449 0.212275
0.644513 0.212275
0.644535 0.212275
0.644558 0.212275
0.64458 0.212275
0.644603 0.212275
0.644625 0.212275
0.644648 0.212275
0.64467 0.212275
0.644693 0.212275
0.644715 0.212275
0.644738 0.212275
0.64476 0.212275
0.644783 0.212275
0.644805 0.212275
0.644828 0.212275
0.64485 0.212275
0.644873 0.212275
0.644895 0.212275
0.644918 0.212275
0.64494 0.212275
0.644963 0.212275
0.644985 0.212275
0.645008 0.212275
0.64503 0.212275
0.645053 0.212275
0.645075 0.212275
0.645098 0.212275
0.64512 0.212275
0.645143 0.212275
0.645165 0.212275
0.645188 0.212275
0.64521 0.212275
0.645233 0.212275
0.645255 0.212275
0.645278 0.212275
0.6453 0.212275
0.645323 0.212275
0.645345 0.212275
0.645368 0.212275
0.64539 0.212275
0.645413 0.212275
0.645435 0.212275
0.645458 0.212275
0.64548 0.212275
0.645503 0.212275
0.645525 0.212275
0.645548 0.212275
0.64557 0.212275
0.645593 0.212275
0.645615 0.212275
0.645638 0.212275
0.64566 0.212275
0.645683 0.212275
0.645705 0.212275
0.645728 0.212275
0.64575 0.212275
0.645773 0.212275
0.645795 0.212275
0.645818 0.212275
0.64584 0.212275
0.645863 0.212275
0.645885 0.212275
0.645908 0.212275
0.64593 0.212275
0.645953 0.212275
0.645975 0.212275
0.645998 0.212275
0.64602 0.212275
0.646043 0.212275
0.646065 0.212275
0.646088 0.212275
0.64611 0.212275
0.646133 0.212275
0.646155 0.212275
0.646178 0.212275
0.6462 0.212275
0.646223 0.212275
0.646245 0.212275
0.646268 0.212275
0.64629 0.212275
0.646313 0.212275
0.646335 0.212275
0.646358 0.212275
0.64638 0.212275
0.646403 0.212275
0.646425 0.212275
0.646448 0.212275
0.64647 0.212275
0.646493 0.212275
0.646515 0.212275
0.646538 0.212275
0.64656 0.212275
0.646583 0.212275
0.646605 0.212275
0.646628 0.212275
0.64665 0.212275
0.646673 0.212275
0.646695 0.212275
0.646718 0.212275
0.64674 0.212275
0.646763 0.212275
0.646785 0.212275
0.646808 0.212275
0.64683 0.212275
0.646853 0.212275
0.646875 0.212275
0.646898 0.212275
0.64692 0.212275
0.646943 0.212275
0.646965 0.212275
0.646988 0.212275
0.64701 0.212275
0.647033 0.212275
0.647055 0.212275
0.647078 0.212275
0.6471 0.212275
0.647123 0.212275
0.647145 0.212275
0.647168 0.212275
0.64719 0.212275
0.647213 0.212275
0.647235 0.212275
0.647258 0.212275
0.64728 0.212275
0.647303 0.212275
0.647325 0.212275
0.647348 0.212275
0.64737 0.212275
0.647393 0.212275
0.647415 0.212275
0.647438 0.212275
0.64746 0.212275
0.647483 0.212275
0.647505 0.212275
0.647528 0.212275
0.64755 0.212275
0.647573 0.212275
0.647595 0.212275
0.647618 0.212275
0.64764 0.212275
0.647663 0.212275
0.647685 0.212275
0.647708 0.212275
0.64773 0.212275
0.647753 0.212275
0.647775 0.212275
0.647798 0.212275
0.64782 0.212275
0.647843 0.212275
0.647865 0.212275
0.647888 0.212275
0.64791 0.212275
0.647933 0.212275
0.647955 0.212275
0.647978 0.212275
0.648 0.212275
0.648023 0.212275
0.648045 0.212275
0.648068 0.212275
0.64809 0.212275
0.648113 0.212275
0.648135 0.212275
0.648158 0.212275
0.64818 0.212275
0.648203 0.212275
0.648225 0.212275
0.648248 0.212275
0.64827 0.212275
0.648293 0.212275
0.648315 0.212275
0.648338 0.212275
0.64836 0.212275
0.648383 0.212275
0.648405 0.212275
0.648428 0.212275
0.64845 0.212275
0.648473 0.212275
0.648495 0.212275
0.648518 0.212275
0.64854 0.212275
0.648563 0.212275
0.648585 0.212275
0.648608 0.212275
0.64863 0.212275
0.648653 0.212275
0.648675 0.212275
0.648698 0.212275
0.64872 0.212275
0.648743 0.212275
0.648765 0.212275
0.648788 0.212275
0.64881 0.212275
0.648833 0.212275
0.648855 0.212275
0.648878 0.212275
0.6489 0.212275
0.648923 0.212275
0.648945 0.212275
0.648968 0.212275
0.64899 0.212275
0.649013 0.212275
0.649035 0.212275
0.649058 0.212275
0.64908 0.212275
0.649103 0.212275
0.649125 0.212275
0.649148 0.212275
0.64917 0.212275
0.649193 0.212275
0.649215 0.212275
0.649238 0.212275
0.64926 0.212275
0.649283 0.212275
0.649305 0.212275
0.649328 0.212275
0.64935 0.212275
0.649373 0.212275
0.649395 0.212275
0.649418 0.212275
0.64944 0.212275
0.649463 0.212275
0.649485 0.212275
0.649508 0.212275
0.64953 0.212275
0.649553 0.212275
0.649575 0.212275
0.649598 0.212275
0.64962 0.212275
0.649643 0.212275
0.649665 0.212275
0.649688 0.212275
0.64971 0.212275
0.649733 0.212275
0.649755 0.212275
0.649778 0.212275
0.6498 0.212275
0.649823 0.212275
0.649845 0.212275
0.649868 0.212275
0.64989 0.212275
0.649913 0.212275
0.649935 0.212275
0.649958 0.212275
0.64998 0.212275
0.650003 0.212275
0.650025 0.212275
0.650048 0.212275
0.65007 0.212275
0.650093 0.212275
0.650115 0.212275
0.650138 0.212275
0.65016 0.212275
0.650183 0.212275
0.650205 0.212275
0.650228 0.212275
0.65025 0.212275
0.650273 0.212275
0.650295 0.212275
0.650318 0.212275
0.65034 0.212275
0.650363 0.212275
0.650385 0.212275
0.650408 0.212275
0.65043 0.212275
0.650453 0.212275
0.650475 0.212275
0.650498 0.212275
0.65052 0.212275
0.650543 0.212275
0.650565 0.212275
0.650588 0.212275
0.65061 0.212275
0.650633 0.212275
0.650655 0.212275
0.650678 0.212275
0.6507 0.212275
0.650723 0.212275
0.650745 0.212275
0.650768 0.212275
0.65079 0.212275
0.650813 0.212275
0.650835 0.212275
0.650858 0.212275
0.65088 0.212275
0.650903 0.212275
0.650925 0.212275
0.650948 0.212275
0.65097 0.212275
0.650993 0.212275
0.651015 0.212275
0.651038 0.212275
0.65106 0.212275
0.651083 0.212275
0.651105 0.212275
0.651128 0.212275
0.65115 0.212275
0.651173 0.212275
0.651195 0.212275
0.651218 0.212275
0.65124 0.212275
0.651263 0.212275
0.651285 0.212275
0.651308 0.212275
0.65133 0.212275
0.651353 0.212275
0.651375 0.212275
0.651398 0.212275
0.65142 0.212275
0.651443 0.212275
0.651465 0.212275
0.651488 0.212275
0.65151 0.212275
0.651533 0.212275
0.651555 0.212275
0.651578 0.212275
0.6516 0.212275
0.651623 0.212275
0.651645 0.212275
0.651668 0.212275
0.65169 0.212275
0.651713 0.212275
0.651735 0.212275
0.651758 0.212275
0.65178 0.212275
0.651803 0.212275
0.651825 0.212275
0.651848 0.212275
0.65187 0.212275
0.651893 0.212275
0.651915 0.212275
0.651938 0.212275
0.65196 0.212275
0.651983 0.212275
0.652005 0.212275
0.652028 0.212275
0.65205 0.212275
0.652073 0.212275
0.652095 0.212275
0.652118 0.212275
0.65214 0.212275
0.652163 0.212275
0.652185 0.212275
0.652208 0.212275
0.65223 0.212275
0.652253 0.212275
0.652275 0.212275
0.652298 0.212275
0.65232 0.212275
0.652343 0.212275
0.652365 0.212275
0.652388 0.212275
0.65241 0.212275
0.652433 0.212275
0.652455 0.212275
0.652478 0.212275
0.6525 0.212275
0.652523 0.212275
0.652545 0.212275
0.652568 0.212275
0.65259 0.212275
0.652613 0.212275
0.652635 0.212275
0.652658 0.212275
0.65268 0.212275
0.652703 0.212275
0.652725 0.212275
0.652748 0.212275
0.65277 0.212275
0.652793 0.212275
0.652815 0.212275
0.652838 0.212275
0.65286 0.212275
0.652883 0.212275
0.652905 0.212275
0.652928 0.212275
0.65295 0.212275
0.652973 0.212275
0.652995 0.212275
0.653018 0.212275
0.65304 0.212275
0.653063 0.212275
0.653085 0.212275
0.653108 0.212275
0.65313 0.212275
0.653153 0.212275
0.653175 0.212275
0.653198 0.212275
0.65322 0.212275
0.653243 0.212275
0.653265 0.212275
0.653288 0.212275
0.65331 0.212275
0.653333 0.212275
0.653355 0.212275
0.653378 0.212275
